Name,Affiliation,Interests,Cited By,Profile URL,h-index,i10-index
Richa Singh,"Professor, IIT Jodhpur","Biometrics, Pattern Recognition, Machine Learning, Face Recognition, Deep Learning",17829,https://scholar.google.com/citations?hl=en&user=okqK5UAAAAAJ,75.0,285.0
Mayank Vatsa,"Professor, IIT Jodhpur","biometrics, image processing, deep learning, machine learning, computer vision",17195,https://scholar.google.com/citations?hl=en&user=-DAxp-cAAAAJ,74.0,270.0
Mahesh KUMAR,"Professor, Indian Institute of Technology Jodhpur","2D Materials, Sensors, Memristor, Semiconductor Devices",10538,https://scholar.google.com/citations?hl=en&user=JeH1UkAAAAAJ,50.0,166.0
Ajay Agarwal,"Professor of Electrical Engineering, IIT Jodhpur","Micro Nano Technologies, Sensors, MEMS and Micro-Fluidics, Medical Technologies",8707,https://scholar.google.com/citations?hl=en&user=XUwFhB8AAAAJ,39.0,109.0
Ambesh Dixit,"Professor, Department of Physics, Indian Institute of Technology Jodhpur","Functional Material- Nitride & Oxide …, Oxide multiferroics, Energy materials for",6790,https://scholar.google.com/citations?hl=en&user=sMI3z5wAAAAJ,43.0,162.0
Indranil Banerjee,"Fellow of Royal Society of Chemistry, Associate Professor, Indian Institute of Technology …","Tissue engineering, Regenerative medicine, Biomaterials, Theranostic systems, Biomicrofluidics",5688,https://scholar.google.com/citations?hl=en&user=W1nMmL0AAAAJ,44.0,90.0
Ankur Gupta,"Associate Professor, Indian Institute of Technology Jodhpur","Microsystems, Manufacturing, Nanotechnology, Sensor",4479,https://scholar.google.com/citations?hl=en&user=zlYdevcAAAAJ,38.0,123.0
Amitava Banerjee,"Assistant Professor, Indian Institute of Technology Jodhpur","NRR-HER-Co2RR Catalysts, Energy Materials, Growth-Defect-DiffusionOxide, DFT, MD",4367,https://scholar.google.com/citations?hl=en&user=Fx2ZbyoAAAAJ,26.0,46.0
Dr. Nishant Kumar,"Associate Professor, at Indian Institute of Technology Jodhpur, India","Digital Twin, Renewable Energy, Optimization, Solar Energy, Electrical Engineering",4298,https://scholar.google.com/citations?hl=en&user=wghivL8AAAAJ,41.0,66.0
Raviraj Vankayala,"Associate Professor, Department of Bioscience and Bioengineering, IIT Jodhpur","Nanomedicine, Biophotonics, Photochemistry, Anticancer Nanotechnology",4261,https://scholar.google.com/citations?hl=en&user=JjP2aqgAAAAJ,29.0,49.0
AbdulGafoor Shaik,Associate Professor IIT Jodhpur,Power System,4122,https://scholar.google.com/citations?hl=en&user=VlOmVR0AAAAJ,29.0,46.0
Sandip Murarka,Associate Professor of Chemistry at IIT Jodhpur,"Organic Synthesis, Catalysis, Medicinal Chemistry",3908,https://scholar.google.com/citations?hl=en&user=qGp_yVoAAAAJ,33.0,51.0
Sampat Raj Vadera,"Professor of Physics, Indian Institute of Technology Jodhpur","Solid State Physics, Materials Science, Nano materials, Ferrites, Stealth Materials",3811,https://scholar.google.com/citations?hl=en&user=SztzlHoAAAAJ,33.0,56.0
Satyajit Sahu,"Professor, Department of Physics, Indian Institute of Technology Jodhpur","Physics, Molecular Electronics, Organic electronics, Quantum Dots, Thermoelectric Materials",3431,https://scholar.google.com/citations?hl=en&user=YQSCWSoAAAAJ,29.0,63.0
Dibyendu K. Sasmal,"Associate Professor, Department of Chemistry, Indian Institute of Technology Jodhpur","Experimental Phy Chem, Fluorescence Spectroscopy, Single molecule Imaging, smFRET, FLIM/FCS",3361,https://scholar.google.com/citations?hl=en&user=l5F3JREAAAAJ,21.0,26.0
Shree Prakash Tiwari,"Professor, Department of Electronics Engineering, Indian Institute of Technology Jodhpur","Organic and Flexible Electronics, Microelectronics",3192,https://scholar.google.com/citations?hl=en&user=-QSxYlgAAAAJ,34.0,71.0
Deepak Fulwani,"Professor, Department  of Electrical Engineering, Indian Institute of Technology Jodhpur","Microgrids, Control of Power Converters, EVs., Control Theory",3082,https://scholar.google.com/citations?hl=en&user=oRR0udUAAAAJ,23.0,44.0
Manish Narwaria,Associate Professor  IIT Jodhpur,"Multimedia signal processing, Statistical data analysis, Machine Learning",3055,https://scholar.google.com/citations?hl=en&user=Mp_-lEEAAAAJ,22.0,33.0
Dr. Rahul Chhibber,"Professor at Indian Institute of Technology Rajasthan, Jodhpur","Manufacturing, Welding and Joining, Damage mechanics, Materials Processing",3018,https://scholar.google.com/citations?hl=en&user=kEo53oAAAAAJ,30.0,87.0
Dr. Saurabh Nene,"Associate Professor, Indian Institute of Technology Jodhpur","High Temperature Alloys, Alloy Design, High Entropy Alloys, Additive Manufacturing",2895,https://scholar.google.com/citations?hl=en&user=GVAyebwAAAAJ,30.0,40.0
Manoj Gupta,"Assistant Professor, Department of Electronics Engineering, IIT Jodhpur","THz communication, In-plane THz photonics, Metamaterials, Antenna Design, Ultrafast Devices",2872,https://scholar.google.com/citations?hl=en&user=58xx018AAAAJ,23.0,28.0
Dr. M. Bala Murali Krishna,"Associate Professor,  Indian Institute of Technology Jodhpur","Graphene, Nonlinear Optics, Ultrafast Spectrosocpy, Terhertz spectroscopy and High harmonic",2635,https://scholar.google.com/citations?hl=en&user=qy5bs8QAAAAJ,19.0,25.0
Naveen Kumar Tailor,"Assistant Professor, Indian Institute of Technology Jodhpur, India","Green Energy, Halide Perovskites, X-ray detectors, Carbon Capture, Fundamental Science",2417,https://scholar.google.com/citations?hl=en&user=NDEF15oAAAAJ,28.0,39.0
Santosh Mogurampelly,"Associate Professor, Department of Physics, Indian Institute of Technology Jodhpur","Multiscale Modeling, Soft Matter Physics, Materials Science, Statistical Physics, Polymer Physics.",2071,https://scholar.google.com/citations?hl=en&user=UkqEItoAAAAJ,26.0,42.0
Atul Kumar Sharma,"Assistant Professor, Department of Mechanical Engineering, IIT Jodhpur","Soft Active Materials, Nonlinear Solid Mechanics, Computational Mechanics, Wave Propagation",2018,https://scholar.google.com/citations?hl=en&user=FE7K1rAAAAAJ,29.0,47.0
Harshit Agarwal,"Associate Professor, IIT Jodhpur","Machine Learning Augmented Compact …, Emerging Memories, Sub-2nm Devices, RF Circuits",2008,https://scholar.google.com/citations?hl=en&user=KwD4fX4AAAAJ,24.0,54.0
Neha Jain,"Associate Professor, Department of Bioscience and Bioengineering, IIT Jodhpur","Amyloids, biofilms, neurodegenrative diseases",1916,https://scholar.google.com/citations?hl=en&user=UOH8knYAAAAJ,21.0,28.0
Pradip Kumar Tewari,"JJM Professor Chair Department of Chemical Engineering, Indian Institute of Technology …","Chemical Engineering, Water, Energy, Environment, Green Hydrgen",1773,https://scholar.google.com/citations?hl=en&user=4-RBztcAAAAJ,24.0,48.0
Krunal M Gangawane,"Assistant Professor, Department of Chemical Engineering, Indian Institute of Technology …","Thermal Lattice Boltzmann Method, CFD, Heat Transfer in enclosures",1706,https://scholar.google.com/citations?hl=en&user=7fWxeQEAAAAJ,25.0,43.0
Meenu Chhabra,"Professor, IITJ",Environmental Biotechnology & …,1662,https://scholar.google.com/citations?hl=en&user=0OO1bSUAAAAJ,23.0,32.0
Sumit Parvate,Assistant Professor at IIT Jodhpur,"Polymer Science, Colloids & Interfaces, Microfluidics, Radiative Cooling, Surface Coatings",1659,https://scholar.google.com/citations?hl=en&user=UafZK74AAAAJ,14.0,15.0
Anil Kumar Tiwari,"Professor, Electrical Engineering, IIT Jodhpur",Image and video coding,1607,https://scholar.google.com/citations?hl=en&user=a3EQM3oAAAAJ,21.0,45.0
Dr. Aashish Mathur,"Associate Professor, IIT Jodhpur","FSO, VLC, Physical Layer Security, 5G and Beyond",1573,https://scholar.google.com/citations?hl=en&user=AjE-ULUAAAAJ,20.0,38.0
Monika Gupta,"Assistant Professor (Chemistry), Indian Institute of Technology Jodhpur","Liquid crystals, Functional organic materials, Supramolecular chemistry",1442,https://scholar.google.com/citations?hl=en&user=2kU_xqAAAAAJ,20.0,28.0
Suraj Srivastava,"Assistant Professor, Indian Institute of Technology Jodhpur | IIT Kanpur",Wireless Communication and Signal …,1430,https://scholar.google.com/citations?hl=en&user=xgh3oagAAAAJ,22.0,40.0
Kunwar Aditya,"Associate Professor, IIT Jodhpur","Wireless Power Transfer, Power Electronics, Electric Vehicles",1326,https://scholar.google.com/citations?hl=en&user=bTk_LCkAAAAJ,15.0,21.0
soumava mukherjee,"Associate Professor, IIT Jodhpur",microwave antennas,1325,https://scholar.google.com/citations?hl=en&user=tF1naGQAAAAJ,16.0,30.0
Anusha S. Basavaraj,"Assistant Professor, Department of Civil and Infrastructure Enginnering, IIT Jodhpur","Life cycle assessment, Sustainability, Waste Utilization in Construction, Alternative Construction",1325,https://scholar.google.com/citations?hl=en&user=75ymTscAAAAJ,11.0,11.0
Kamaljit  Rangra,"Visiting Professor, Electrical Engineering, IIT Jodhpur, Former Chief Scientist  CSIR-CEERI …","RF MEMS, Intertial Sensors and analytical …",1275,https://scholar.google.com/citations?hl=en&user=-83qdHoAAAAJ,18.0,34.0
Suresh Sarkar,"Assistant professor of chemistry, IIT Jodhpur","Nanomaterials, NIR-Quantum dots, Spectroscopy, Surface Chemistry, Shape control",1252,https://scholar.google.com/citations?hl=en&user=8yp5REYAAAAJ,23.0,27.0
Yogeshwar Nath Mishra,"Assistant Professor, Indian Institute of Technology Jodhpur","Photonics, Laser Diagnostics, Energy Technology",1118,https://scholar.google.com/citations?hl=en&user=wvhys5YAAAAJ,20.0,27.0
Hardik Kothadia,"Associate Professor, Indian Institute of Technology, Jodhpur","Fluid Dynamics, Heat Transfer, Multiphase Flow, Renewable Energy, Thermal Energy Storage",1090,https://scholar.google.com/citations?hl=en&user=ePg34qwAAAAJ,17.0,29.0
Ayan Sadhukhan,IIT Jodhpur (Assistant Professor),plant molecular biology,1081,https://scholar.google.com/citations?hl=en&user=GLOX0tAAAAAJ,18.0,21.0
Ravindra Brahmajosyula,"Professor, Indian Institute of Technology Jodhpur","Nonlinear Vibrations, Mechatronics, Solar energy",1081,https://scholar.google.com/citations?hl=en&user=tza6ENAAAAAJ,14.0,17.0
Ravi Prakash Srivastava,"Assistant Professor, Department of Materials Engineering, IIT Jodhpur","Solar Cells, Na-Ion Battery, Coatings, Energy Materials, Characterization Techninques",1065,https://scholar.google.com/citations?hl=en&user=nwltoqwAAAAJ,15.0,21.0
Harshal Akolekar,"Assistant Professor, IIT Jodhpur; PhD @ UniMelb","Computational Fluid Dynamics, Machine Learning, Turbomachinery",1052,https://scholar.google.com/citations?hl=en&user=lA77iG8AAAAJ,13.0,18.0
Sudipta Bhattacharyya,"Associate Professor, Department of Bioscience and Bioengineering, IIT Jodhpur, India","Structural Biology, Enzyme Chemistry, Drug designing",959,https://scholar.google.com/citations?hl=en&user=olCBmnsAAAAJ,16.0,20.0
Dr. Rohan D. Erande,"Assistant Professor, IIT Jodhpur",Synthetic Organic Chemistry,922,https://scholar.google.com/citations?hl=en&user=v7dM-yIAAAAJ,16.0,23.0
Akshay Moudgil,"Assistant Professor, IIT Jodhpur | NTU Singapore | IIT Delhi","Nano/Microelectronics, Hybrid Sensors, Bioelectronics, Flexible & Printed Electronics",902,https://scholar.google.com/citations?hl=en&user=VY75cwEAAAAJ,16.0,23.0
TUHINA MUKHERJEE,"Assistant Professor, Department of Mathematics,Indian Institute of Technology Jodhpur",Analysis of Partial Differential Equations,865,https://scholar.google.com/citations?hl=en&user=gntrfNsAAAAJ,18.0,23.0
Kirankumar Rajshekhar Hiremath,Professor of Mathematics  (IIT Jodhpur),"Mathematical physics, applied mathematics, optics-photonics, scientific computations",831,https://scholar.google.com/citations?hl=en&user=4r5XfNwAAAAJ,13.0,19.0
Gourhari Ghosh,"Assistant Professor, Department of Mechanical Engineering, IIT Jodhpur","Ultra-precision Finishing, Thermal Spray Coating, Laser Materials Processing, Tribology",824,https://scholar.google.com/citations?hl=en&user=wWObV78AAAAJ,15.0,18.0
Ananya Debnath,Professor at Indian Institute of Technology Jodhpur,Computational Chemistry for Soft and Bio …,823,https://scholar.google.com/citations?hl=en&user=zk4XJHAAAAAJ,17.0,25.0
Dr. Jai Narayan Tripathi,"Associate Professor, Indian Institute of Technology Jodhpur, India",VLSI Circuits and Systems,810,https://scholar.google.com/citations?hl=en&user=MOW-HycAAAAJ,16.0,27.0
Amit Sharma,"Asst Professor, Dept of Civil & Infrastructure Engineering, Indian Institute of Technology …","Atmospheric modeling, Climate change, Trace gases, Particulate matter, Impact on crops and human health",806,https://scholar.google.com/citations?hl=en&user=Nf0x5DoAAAAJ,11.0,11.0
"Vivek Wakchaure, PhD","Assistant Professor, Chemistry, Indian Institute of Technology, Jodhpur, India","Organic Functional Material, Solvent-free Organic Liquids, 2D-Polymers, Electrochromic material",795,https://scholar.google.com/citations?hl=en&user=T5BYb-YAAAAJ,11.0,12.0
Debanjan Guha Roy,"Assistant Professor, Civil and Infrastructure Engineering, IIT Jodhpur","Rock mechanics, Engineering geology, Reservoir geomechanics, Energy Geomechanics",780,https://scholar.google.com/citations?hl=en&user=oXNSTIkAAAAJ,12.0,13.0
Debasmita Dwibedi,"Assistant Professor, Indian Institute of Technology, Jodhpur","Energy storage, Materials Design, Crystallography",756,https://scholar.google.com/citations?hl=en&user=92LY_K4AAAAJ,13.0,16.0
Abhay Gupta,"Assistant Professor, Materials Engineering, IIT Jodhpur","Green Hydrogen, Water Electrolysers, Corrosion Analysis, Electron Microscopy",715,https://scholar.google.com/citations?hl=en&user=c4K5LWEAAAAJ,17.0,23.0
Nil Kamal Hazra,"Associate Professor, IIT Jodhpur, Rajasthan",Reliability Theory,691,https://scholar.google.com/citations?hl=en&user=mJlWcK0AAAAJ,15.0,25.0
Amreen K Bains,"Assistant Professor, Indian Institute of Technology Jodhpur","Photoredox Catalysis, Inorganic physical chemistry, Spectroscopy, Electrochemistry",675,https://scholar.google.com/citations?hl=en&user=ochxKsYAAAAJ,12.0,12.0
Mayank Gupta,Assistant Professor-IIT Jodhpur,"Supramolecular Chemistry, MOFS, Molecular Cages, Energy Conversion, Non-linear optics",666,https://scholar.google.com/citations?hl=en&user=pcV2rjEAAAAJ,15.0,19.0
Vibhuti Joshi,"Associate Professor, Bennett University, IIT Jodhpur, National Cancer Institute-NIH","Neuro-Oncology, Neurodegeneration, Cancer, Natural Molecules",665,https://scholar.google.com/citations?hl=en&user=Gq6slf0AAAAJ,13.0,14.0
Dr. Shyam Kumar Banjare,"Assistant Professor, Department of Chemistry, IIT Jodhpur","Transition Metal-catalysis, N-heterocyclic carbene catalysis, Radical reactions, Organic synthesis",663,https://scholar.google.com/citations?hl=en&user=WsaVjgYAAAAJ,17.0,21.0
Amit Bhardwaj,"Associate Professor, Electrical Engineering, IIT Jodhpur, India","Computer Haptics, Human Haptics,Reality and Applications of Machine Learning",646,https://scholar.google.com/citations?hl=en&user=INnySpQAAAAJ,9.0,9.0
Pratik Mazumder,"Assistant Professor, Indian Institute of Technology, Jodhpur","Bias Mitigation, Few-shot / Zero-shot Learning, Continual Learning, Deep Learning, Computer Vision",642,https://scholar.google.com/citations?hl=en&user=WxLYb5QAAAAJ,11.0,12.0
Vignesh Muralidharan,"Assistant Professor, Indian Institute of Technology Jodhpur","Computational Neuroscience, Cognitive Neuroscience, Inhibitory Control, Parkinson's Disease",616,https://scholar.google.com/citations?hl=en&user=9rViV7wAAAAJ,14.0,16.0
Sk Md Hasan,"Assistant Professor, IIT Jodhpur, Metallurgical and Materials Engineering","Advanced Steel Design, Phase Transformations, Deformation Mechanisms, Wear & Tribology",531,https://scholar.google.com/citations?hl=en&user=Jt3m0rcAAAAJ,11.0,13.0
Siddharth Srivastava,"Professor of Practice, IIT-Jodhpur","Molecular pathology of cancers, Cardiovascular biology, Molecular microbiology.",524,https://scholar.google.com/citations?hl=en&user=hd9YyFIAAAAJ,4.0,4.0
Seema Saini,"Assistant Professor, Indian Institute of Technology Jodhpur","Macroeconomics, Firm Dynamics, Applied Econometrics, Environmental Economics",519,https://scholar.google.com/citations?hl=en&user=XBn9bfsAAAAJ,8.0,8.0
Lalit Kaushik,"Assistant Professor, Indian Institute of Technology Jodhpur, Rajasthan, India","Crystal plasticity simulations, Monte-Carlo simulations, Phase field modeling, Machine learning",505,https://scholar.google.com/citations?hl=en&user=mINShGIAAAAJ,13.0,15.0
Prodyut R Chakraborty,"Professor, IIT Jodhpur","Heat and mass transfer, CFD, Solidification, Electronic cooling, Multiphase flow",493,https://scholar.google.com/citations?hl=en&user=x9eiAlIAAAAJ,13.0,15.0
Dr. Pradeep Kumar Dammala,"Assistant Professor, IIT Jodhpur","Soil Dynamics, Pile Foundations, Experimental Geotechnics, Numerical Modelling in Geotechnics",491,https://scholar.google.com/citations?hl=en&user=1yF4Gn4AAAAJ,9.0,9.0
Rajyalakshmi Garaga,"Assistant Professor, IIT Jodhpur","Climate Change, Air Pollution, Public Health, Sustainable Development",491,https://scholar.google.com/citations?hl=en&user=O61ywgwAAAAJ,8.0,8.0
Arun Kumar R,"Associate Professor, Department of Mechanical Engineering, IIT Jodhpur, India","Compressible flows, Shock wave dynamics, Ejector Flows, Supersonic Mixing Enhancement, Fluidic",486,https://scholar.google.com/citations?hl=en&user=gix6e-sAAAAJ,13.0,18.0
Prashant Kumar Gupta,"Assistant Professor. Department of Chemical Engineering, Indian Institute of Technology …","Energy storage devices, Nanomaterials, Electrocatalysis",480,https://scholar.google.com/citations?hl=en&user=CYo7R_0AAAAJ,13.0,14.0
Milan Kumar Hazra,"Assistant Professor, Indian Institute of Technology Jodhpur","Statistical Mechanics, Aqueous Binary mixtures, Solvation Dynamics, Liquid-liquid Phase Separation",473,https://scholar.google.com/citations?hl=en&user=V7EW5VEAAAAJ,11.0,11.0
Prabhat K. Jaiswal,"Associate Professor, Department of Physics, Indian Institute of Technology Jodhpur","Statistical Physics, Amorphous Solids, Phase Separation, Wetting, Thin Film",460,https://scholar.google.com/citations?hl=en&user=tWkYvGQAAAAJ,11.0,15.0
